CodigoEstacion,NombreEstacion,Latitud,Longitud,Altitud,Categoria,Entidad,AreaOperativa,Departamento,Municipio,FechaInstalacion,FechaSuspension,IdParametro,Etiqueta,DescripcionSerie,Frecuencia,Fecha,Valor,Grado,Calificador,NivelAprobacion
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 15:00,3.9,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 16:00,4.3,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 17:00,3.9,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 18:00,3.5,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 19:00,3.2,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 20:00,2.9,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 21:00,3.2,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 22:00,2.8,50,,900
14015080,AEROPUERTO RAFAEL NUNEZ [14015080],10.447250,-75.51602778,2,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Bolivar,Cartagena De Indias,06/05/2005 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 23:00,2.9,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 00:00,7.5,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 01:00,8.5,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 02:00,6.7,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 03:00,6.2,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 04:00,6,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 05:00,5.7,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 06:00,5,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 07:00,4,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 08:00,4.9,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 09:00,5.8,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 10:00,7.5,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 11:00,8.6,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 12:00,7.9,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 13:00,8.9,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 14:00,7.6,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 15:00,7.9,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 16:00,6.5,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 17:00,6.4,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 18:00,6.4,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 19:00,6.4,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 20:00,7.8,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 21:00,8.3,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 22:00,8.8,50,,900
29045120,FLORES LAS [29045120],11.04,-74.82083333,8,Climática Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 02 - Atlántico-Bolivar-Sucre,Atlantico,Barranquilla,15/04/1971 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 23:00,8.3,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 00:00,1.2,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 01:00,1.4,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 02:00,1.8,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 03:00,1.4,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 04:00,0.7,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 05:00,0.6,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 06:00,0,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 07:00,1.5,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 08:00,1.9,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 09:00,2.2,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 10:00,4,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 11:00,3.2,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 12:00,2.1,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 13:00,1.7,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 14:00,1.9,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 15:00,2.6,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 16:00,5.7,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 17:00,5.1,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 18:00,4.9,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 19:00,5.3,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 20:00,5.1,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 21:00,3.9,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 22:00,4.4,50,,900
15015050,AEROPUERTO SIMON BOLIVAR [15015050],11.11469440,-74.2310277780,4,Sinóptica Principal,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES,Area Operativa 05 - Magdalena-Cesar-Guajira-San Andrés,Magdalena,Santa Marta,15/06/1952 00:00,,VEL VIENTO,VVAG_CON,Velocidad del viento de las 24 horas,Horaria,2003-01-15 23:00,2.5,50,,900
